2012-02-11 10:00 917.927 594.097 297.009
2012-02-11 11:00 918 595.162 297.512
2012-02-11 12:00 917.981 597.716 298.545
2012-02-11 13:00 917.424 598.989 299.226
2012-02-11 14:00 917.137 600.341 299.938
2012-02-11 15:00 916.696 599.872 299.895
2012-02-11 16:00 916.197 600.794 300.258
2012-02-11 17:00 915.92 599.17 299.532
2012-02-11 18:00 915.319 599.022 299.604
2012-02-11 19:00 914.762 599.299 299.693
2012-02-11 20:00 914.604 598.5 298.982
2012-02-11 21:00 914.713 598.6 299.256
2012-02-11 22:00 914.58 597.216 298.65
2012-02-11 23:00 914.602 595.724 297.658
2012-02-12 00:00 914.703 595.973 297.82
2012-02-12 01:00 914.641 594.942 297.426
2012-02-12 02:00 914.359 595.263 297.559
2012-02-12 03:00 913.813 593.467 296.511
2012-02-12 04:00 913.557 595.651 297.585
2012-02-12 05:00 913.198 592.889 296.364
2012-02-12 06:00 912.952 592.851 296.371
2012-02-12 07:00 913.162 594.501 297.231
2012-02-12 08:00 913.39 596.873 298.212
2012-02-12 09:00 914.111 593.699 296.992
2012-02-12 10:00 914.967 593.216 296.632
2012-02-12 11:00 915.562 594.371 297.091
2012-02-12 12:00 915.935 597.129 298.461
2012-02-12 13:00 916.151 597.809 298.827
2012-02-12 14:00 916.236 597.316 298.447
2012-02-12 15:00 916.279 598.018 298.821
2012-02-12 16:00 916.281 598.642 299.032
2012-02-12 17:00 916.198 598.76 299.249
2012-02-12 18:00 916.002 598.817 299.172
2012-02-12 19:00 916.011 598.457 299.345
2012-02-12 20:00 915.832 597.885 298.71
2012-02-12 21:00 915.897 596.964 298.458
2012-02-12 22:00 915.921 597.258 298.693
2012-02-12 23:00 916.524 595.72 297.729
2012-02-13 00:00 917.167 594.128 296.892
2012-02-13 01:00 917.569 591.882 295.961
2012-02-13 02:00 917.687 593.457 296.703
2012-02-13 03:00 917.743 591.49 295.705
2012-02-13 04:00 917.485 591.105 295.464
2012-02-13 05:00 916.966 592.644 296.267
2012-02-13 06:00 916.695 593.126 296.589
2012-02-13 07:00 916.606 593.874 296.786
2012-02-13 08:00 916.574 596.544 298.093
