2012-03-23 09:00:00 1025.776
2012-03-23 10:00:00 1025.346
2012-03-23 11:00:00 1024.960
2012-03-23 12:00:00 1024.524
2012-03-23 13:00:00 1024.023
2012-03-23 14:00:00 1023.574
2012-03-23 15:00:00 1023.252
2012-03-23 16:00:00 1023.091
2012-03-23 17:00:00 1023.034
2012-03-23 18:00:00 1023.239
2012-03-23 19:00:00 1023.402
2012-03-23 20:00:00 1023.392
2012-03-23 21:00:00 1023.189
2012-03-23 22:00:00 1023.011
2012-03-23 23:00:00 1022.614
2012-03-24 00:00:00 1022.357
2012-03-24 01:00:00 1022.114
2012-03-24 02:00:00 1021.826
2012-03-24 03:00:00 1021.863
2012-03-24 04:00:00 1021.833
2012-03-24 05:00:00 1021.720
2012-03-24 06:00:00 1021.590
2012-03-24 07:00:00 1021.406
2012-03-24 08:00:00 1021.067
2012-03-24 09:00:00 1020.638
2012-03-24 10:00:00 1020.152
2012-03-24 11:00:00 1019.821
2012-03-24 12:00:00 1019.522
2012-03-24 13:00:00 1019.214
2012-03-24 14:00:00 1019.241
2012-03-24 15:00:00 1019.533
2012-03-24 16:00:00 1019.624
2012-03-24 17:00:00 1019.354
2012-03-24 18:00:00 1019.817
2012-03-24 19:00:00 1020.020
2012-03-24 20:00:00 1020.276
2012-03-24 21:00:00 1020.390
2012-03-24 22:00:00 1020.588
2012-03-24 23:00:00 1020.538
2012-03-25 00:00:00 1020.343
2012-03-25 01:00:00 1019.933
2012-03-25 02:00:00 1019.650
2012-03-25 03:00:00 1019.719
2012-03-25 04:00:00 1019.879
2012-03-25 05:00:00 1020.112
2012-03-25 06:00:00 1020.390
2012-03-25 07:00:00 1020.423
2012-03-25 08:00:00 1020.569
2012-03-25 09:00:00 1020.573
2012-03-25 10:00:00 1020.319
2012-03-25 11:00:00 1019.850
2012-03-25 12:00:00 1019.405
2012-03-25 13:00:00 1019.358
2012-03-25 14:00:00 1019.964
2012-03-25 15:00:00 1020.598
2012-03-25 16:00:00 1020.676
2012-03-25 17:00:00 1020.871
2012-03-25 18:00:00 1021.052
2012-03-25 19:00:00 1021.623
2012-03-25 20:00:00 1021.851
2012-03-25 21:00:00 1021.848
2012-03-25 22:00:00 1021.949
2012-03-25 23:00:00 1022.214
2012-03-26 00:00:00 1022.321
2012-03-26 01:00:00 1022.145
2012-03-26 02:00:00 1022.089
2012-03-26 03:00:00 1022.082
2012-03-26 04:00:00 1022.120
2012-03-26 05:00:00 1022.400
